second_name_defender,season_name,element_code,start_cost,end_cost,goals_scored,assists,minutes,clean_sheets,goals_conceded,expected_goal_involvements,goals_scored_per_90,assists_per_90,expected_goals,expected_assists,expected_goals_per_90,expected_assists_per_90,yellow_cards,red_cards,total_points,ict_index,influence,creativity,threat,bonus,penalties_missed,penalties_saved,starts,clean_sheets_per_90,defensive_effectiveness,expected_goals_conceded,goals_conceded_per_90,defensive_effectiveness_trend,goals_conceded_trend,clean_sheets_trend,first_name_defender,id_defender,id_ref,second_name_ref,first_name_ref,ACR,EAC,OII,OE,OAI,MOA,Assist Efficiency,OII_Assist_Interaction,DCB,OASIS
Krafth,2019,111773,45,43,1,3,4847,17,85,0.96,0.0139968895800933,0.0427333247156516,0.2,0.76,0.00396039603960396,0.01504950495049504,11,0,174,28.7,171.88,72.92,41.8,6,0,0,8,0.24860702886452607,-0.42170774636912256,13.04,1.3028763947873323,0.07191296488555188,-1.5,0.1,Emil,405,405,Krafth,Emil,0.0008252527336496802,0.019009900990099,18.782418753246734,1.1317234416479433e-05,78.204,977.2177419354839,0.0008143941450490265,0.015296291862503177,4.382268460480205,23.15409651653329
Kristiansen,2022,481510,45,45,0,1,891,0,21,0.72,0.0,0.101010101010101,0.12,0.6,0.0121212121212121,0.0606060606060606,2,0,16,30.8,173.2,119.3,14.0,0,0,0,11,0.0,-0.8484848484848485,17.88,2.121212121212121,,,,Victor,296,296,Kristiansen,Victor,0.001122334455667789,0.0727272727272727,25.29030303030303,9.407665177433269e-06,65.11999999999999,518.0232558139535,0.0018705574261129816,0.047306964141980976,0.0,23.140644968200522
Lamptey,2019,232792,40,41,1,9,4400,13,71,2.08,0.020293122886133018,0.1727007410328038,0.54,1.54,0.01494054368659246,0.044082867550399855,12,1,189,40.9,141.88,174.76,93.2,9,0,0,13,0.2584623324297642,-0.4825613592013559,20.72,1.464865730433154,-0.04794243996188985,1.5499999999999998,-0.10000000000000003,Tariq,131,131,Lamptey,Tariq,0.0022727272727272726,0.05902341123699231,44.33192747146429,1.3004848207411724e-05,97.344,364.2384105960265,0.0013282172373081465,0.05888243023069342,1.3392256478077773,37.202385628491264
Larios López,2022,515571,40,40,0,0,150,0,2,0.02,0.0,0.0,0.0,0.02,0.0,0.012,0,0,4,3.9,27.6,7.8,4.0,0,0,0,2,0.0,-0.4800000000000001,2.48,1.2000000000000002,,,,Juan,464,464,Larios López,Juan,0.0,0.012,1.96,0.0,11.059999999999999,7500.0,0.0,0.0,0.0,2.9959999999999996
Lascelles,2015,101148,45,42,10,2,13874,40,217,0.98,0.06619646086016596,0.009572813210482225,0.85,0.13,0.0135125152943014,0.00177918282872985,31,1,468,51.8625,359.325,34.1125,124.375,30,0,0,15,0.2306466428498384,-0.5240044087569571,22.419999999999998,1.5406576647422312,0.004565494076634242,0.34285714285714264,0.08571428571428573,Jamaal,407,407,Lascelles,Jamaal,0.0008649272019605016,0.01529169812303125,19.28935042830721,2.5355139669050987e-05,180.35750000000002,1068.875192604006,0.0011088810281544893,0.021389594735373538,3.0440656279058538,43.787610537586296
Leite de Souza Junior,2021,241157,50,46,4,3,5163,17,84,3.66,0.07389016947157886,0.0478485028049122,1.83,1.83,0.03366438933873143,0.03922637121650276,11,1,215,84.2,394.2,250.0,195.66666666666666,21,0,0,31,0.2529211182746862,-0.5458619487013902,50.95,1.6175759900281614,-0.146725891090397,1.0,-2.1666666666666665,Emerson,487,487,Leite de Souza Junior,Emerson,0.0013558008909548712,0.07289076055523419,69.61057728529677,5.423203563819484e-06,232.9333333333333,484.3339587242026,0.00031751777305734683,0.02210259548086376,2.0775741475170317,74.43133607282996
Lewis,2019,194799,45,44,3,1,6108,13,115,3.7199999999999998,0.04383233765981045,0.008183306055646466,0.84,2.88,0.015253731343283568,0.0504875621890547,11,0,185,37.63333333333333,171.5666666666667,147.83333333333334,56.833333333333336,8,0,0,18,0.20953809601169934,-1.0624393613692378,18.68,2.865636499434794,-0.16010612442402875,-7.75,-0.0625,Jamal,408,408,Lewis,Jamal,0.0006548788474132286,0.06574129353233826,35.26998792688062,4.429845642028603e-06,87.41333333333334,791.1917098445596,5.68471221712872e-05,0.002004997312659207,4.02836687281894,31.590863985785358
Lindelöf,2017,184667,55,49,4,5,14601,50,195,1.7600000000000002,0.023758584343283644,0.030528686297535756,0.94,0.8200000000000001,0.009045477083357057,0.007852768690656656,15,0,535,55.199999999999996,408.0,78.01428571428572,64.42857142857143,36,0,0,28,0.3173301767654582,-0.34641034317106,45.959999999999994,1.1833560346931082,-0.014669482661313496,2.3666666666666667,0.4666666666666666,Victor,376,376,Lindelöf,Victor,0.0006163961372508733,0.016898245774013713,22.064376325340863,7.901067498180027e-06,165.6542857142857,1356.9702602230484,0.0004176125591130577,0.009214360662459162,5.845388302259812,41.95683435309057
Livramento,2021,441191,40,42,2,2,3528,9,69,1.21,0.036677838290741505,0.027272727272727268,0.38,0.83,0.008755760368663566,0.019124423963133633,3,0,127,52.9,247.79999999999998,173.86666666666667,105.66666666666667,11,0,0,12,0.1415374947633012,-0.4213238374528698,30.04,1.1948470883954756,0.07570171763720149,-9.5,-2.0,Tino,409,409,Livramento,Tino,0.0011337868480725624,0.0278801843317972,45.36285295349812,6.521013313300781e-06,137.75333333333333,677.1593090211132,0.0006830041253449171,0.030983015704654074,2.2132328856862107,45.69621628453288
Maatsen,2023,441302,55,51,0,0,200,0,5,0.94,0.0,0.0,0.74,0.2,0.333,0.09,1,0,11,10.3,29.4,44.8,29.0,0,0,0,1,0.0,-0.9,5.07,2.25,,,,Ian,45,45,Maatsen,Ian,0.0,0.42300000000000004,11.86,0.0,25.38,212.76595744680853,0.0,0.0,0.0,9.82
Maguire,2014,95658,45,41,13,14,19809,61,308,3.29,0.05166179064158617,0.059358145247425144,2.28,1.01,0.0162195180147936,0.006403722261989967,50,2,709,99.69999999999999,567.7777777777778,123.76666666666668,304.55555555555554,50,0,0,26,0.2651577926706728,-0.511697635574482,47.47,1.5444018816068779,0.10187929726794115,3.4000000000000004,1.05,Harry,377,377,Maguire,Harry,0.0013630168105406633,0.022623240276783564,55.24736104871975,1.1012794052308078e-05,342.5511111111111,653.9782106305712,0.000699751937938001,0.03865944795980208,2.388379983715321,90.60964552194709
Martínez,2022,221820,45,44,1,1,2756,10,45,1.56,0.02129673450070985,0.06998444790046655,0.46,1.1,0.00979649787032655,0.02732142502276135,9,0,96,48.05,358.09999999999997,78.05000000000001,43.0,6,0,0,32,0.26165505840685555,-0.5123802219688679,44.17,1.5426056133290253,-0.1034829195552379,-10.5,-4.0,Lisandro,380,380,Martínez,Lisandro,0.000725689404934688,0.0371179228930879,19.939514028170425,9.297750223378449e-06,138.54000000000002,774.1573033707865,0.00032985882042485813,0.0065772245771772075,2.866473149492019,35.6840563039717
Mavropanos,2017,233963,45,42,1,0,1841,4,33,1.28,0.02,0.0,1.19,0.09,0.023799999999999964,0.0017999999999999666,3,1,47,18.666666666666668,126.46666666666665,19.099999999999998,41.333333333333336,3,0,0,16,0.214639175257732,-0.5210553334735956,29.36,1.517277508941721,0.1106063538817589,3.0,0.16666666666666663,Konstantinos,528,528,Mavropanos,Konstantinos,0.0005431830526887561,0.02559999999999993,7.961333333333334,2.8438903282133828e-05,62.34,807.4561403508771,0.0,0.0,10.731958762886599,15.652696288249142
Mbabu,2015,120721,45,41,0,1,284,0,12,0.42,0.0,0.3191489361702128,0.0,0.42,0.0,0.13404255319148936,1,0,9,3.9,19.9,18.85,0.0,0,0,0,1,0.0,-1.5229876506472255,7.18,3.807469126618063,-0.2642463919059665,1.0,0.0,Kevin,250,250,Mbabu,Kevin,0.0035211267605633804,0.13404255319148936,3.8657446808510643,0.0001867971756267045,6.75,200.0,0.008383635144198525,0.03240899296488149,0.0,2.8981925738830143
Mee,2014,51927,45,45,14,10,23886,77,367,6.28,0.06235444380759828,0.036868214853091524,4.76,1.52,0.022101103178130355,0.00839576467328881,45,1,826,93.52222222222223,605.8888888888889,79.34444444444445,248.22222222222223,49,0,0,52,0.2783574862902072,-0.4502895506293139,71.11,1.404081362863492,-0.0019352668517994256,-1.0250000000000004,-0.07499999999999996,Ben,100,100,Mee,Ben,0.001004772670183371,0.030496867851419165,40.727113353090076,1.2663428135625736e-05,324.58222222222224,788.8375165125495,0.00027543110476517844,0.01121751382473825,2.805382258926381,81.20761876059201
Mepham,2018,223911,45,45,1,2,4569,9,104,1.77,0.024698133918770574,0.06323774969989843,1.05,0.7200000000000001,0.013135014304691025,0.01187248516997445,11,0,113,40.400000000000006,288.25,34.825,80.25,8,0,0,30,0.1656750927460382,-0.7497883377900508,52.8,2.040145937221165,-0.03766529498662067,3.0,0.08333333333333326,Chris,72,72,Mepham,Chris,0.0006565988181221273,0.025007499474665476,15.01885057847748,1.8854237419156562e-05,134.68,957.8616352201259,0.0006079618686315993,0.009130888462389946,1.884044214128588,32.9437980072233
Mings,2015,149484,45,41,6,11,13323,43,211,2.08,0.01946490555873948,0.03522440049012902,0.97,1.1099999999999999,0.006380952380952378,0.05634920634920634,30,1,479,49.93333333333333,345.84444444444443,51.78888888888889,100.44444444444444,48,0,0,36,0.13710721118919836,-0.7892095526282703,48.36,2.110131092759874,-0.10119367672253582,4.65,1.075,Tyrone,49,49,Mings,Tyrone,0.001275988891390828,0.06273015873015872,20.420575504592758,2.4638275096583246e-05,163.96222222222224,698.2704402515724,0.0007438197035134663,0.015189226417400538,2.5070204962316405,40.96113182491932
Mitchell,2019,244723,40,40,3,9,11097,32,174,5.53,0.02176227084565344,0.061976781689268776,1.8900000000000001,3.64,0.010997759809583781,0.02121512828590428,14,1,383,77.94,439.6,234.0,104.6,28,0,0,71,0.20617506687902135,-0.52461235410912,93.74000000000001,1.5177059521518212,0.055375408882046374,7.699999999999999,1.6,Tyrick,210,210,Mitchell,Tyrick,0.0010813733441470668,0.03221288809548806,57.28729794284505,4.621253607466098e-06,199.768,633.0290929834568,0.00022281044178854397,0.012764208163517253,2.4621136809858086,62.868865870185445
Moreno Lopera,2022,106468,45,45,2,3,2349,10,30,5.25,0.087890625,0.1018867924528302,1.7000000000000002,3.55,0.0688170327240566,0.1303494251179245,5,0,121,62.5,236.10000000000002,239.0,151.5,10,0,0,25,0.36957178655660383,-0.33958284198113203,36.33,1.2185288915094339,-0.2580734080188679,5.0,-2.0,Álex,26,26,Moreno Lopera,Álex,0.0021285653469561515,0.19916645784198111,63.015722287735855,8.90613115881235e-06,159.07999999999998,229.17073170731706,0.00035975752342920877,0.022670380187338645,1.9473960153792382,57.02296346045077
Murphy,2023,545477,40,39,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.3,2.6,1.0,0.0,0,0,0,0,0.0,0.0,0.08,0.0,,,,Alex,390,390,Murphy,Alex,0.0,0.0,0.2,0.0,0.8400000000000001,0.0,0.0,0.0,0.0,0.24800000000000005
Muñoz,2023,247348,45,45,0,4,1440,5,22,2.52,0.0,0.25,1.26,1.26,0.07875,0.07875,4,0,56,71.7,331.0,265.6,119.0,3,0,0,16,0.3125,-0.425,19.71,1.375,,,,Daniel,211,211,Muñoz,Daniel,0.002777777777777778,0.1575,65.09500000000001,1.045850066934404e-05,173.14000000000001,220.8588957055215,0.002204585537918871,0.14350749559082895,1.25,60.667053791887135
Mykolenko,2021,224967,50,49,3,3,6176,19,100,4.01,0.0527643346759783,0.051921619649682366,2.0300000000000002,1.98,0.024210790507914397,0.023291452533847134,5,0,218,76.53333333333335,403.2,228.53333333333333,132.33333333333334,16,0,0,58,0.2739006817114213,-0.4718843450486525,93.64,1.4536115443330526,0.0031470115363948,8.166666666666668,1.6666666666666665,Vitalii,231,231,Mykolenko,Vitalii,0.0009715025906735751,0.04750224304176153,58.9766822197653,4.251032339586822e-06,202.43333333333334,616.983016983017,0.0002453289370387816,0.014468686759049032,2.616403351106316,64.0776555382437
O'Shea,2020,216616,45,42,3,4,4991,5,122,1.64,0.0466804979253112,0.0622406639004149,0.74,0.9,0.01151452282157675,0.01400414937759335,8,1,110,86.75,605.9,130.45,128.5,3,0,0,32,0.09543667306502399,-0.8410851640476892,62.7,2.1981495831842475,-0.017835997778037,10.0,-0.5,Dara,630,630,O'Shea,Dara,0.001402524544179523,0.0255186721991701,38.97734439834025,1.0751433838095234e-05,263.37,577.662037037037,0.0008904917740822368,0.034709004562292346,0.8761995508065064,68.26544756587677
Offiah,2022,445548,40,40,0,0,149,0,6,0.05,0.0,0.0,0.0,0.05,0.0,0.049844720496894396,0,0,5,1.2000000000000002,6.300000000000001,3.5,2.0,0,0,0,1,0.0,-2.7763975155279503,4.33,6.940993788819875,1.919254658385093,0.0,0.0,Odeluga,139,139,Offiah,Odeluga,0.0,0.049844720496894396,0.9000000000000001,0.0,3.1300000000000003,2980.0,0.0,0.0,0.0,0.9860000000000002
Omobamidele,2021,466404,40,39,1,0,1163,0,24,0.16,0.1181102362204724,0.0,0.14,0.02,0.0080562659846547,0.00115089514066495,3,0,25,17.85,137.5,15.4,25.5,3,0,0,8,0.0,-0.7704653925931892,11.77,1.9261634814829733,0.0799283081942122,3.0,0.0,Andrew,440,440,Omobamidele,Andrew,0.0008598452278589854,0.009207161125319649,5.67724409448819,5.5834105705128916e-05,57.57,1002.5862068965517,0.0,0.0,0.0,13.785155591363635
Palmieri dos Santos,2017,109533,55,52,2,5,6507,12,131,5.28,0.013859688311009529,0.06263768007718927,2.44,2.84,0.01452943324919003,0.0159983735476882,15,0,184,43.44285714285714,182.0,150.57142857142858,101.28571428571429,11,0,0,51,0.2839051251888116,-0.37097079857317716,91.34,1.2113321216217545,0.007501625089847085,3.1999999999999997,0.13333333333333333,Emerson,520,520,Palmieri dos Santos,Emerson,0.0010757645612417396,0.030527806796878228,40.26719232220471,7.144546421909086e-06,113.93142857142857,529.8859934853419,0.0002705645274752867,0.010894873863413809,3.7113057765345228,38.89351242898872
Patterson,2022,243571,40,39,0,2,2274,4,43,2.56,0.0,0.09,0.8200000000000001,1.74,0.0322544740973312,0.07142849293563575,7,0,65,41.3,219.3,125.05,67.0,3,0,0,23,0.1606436420722135,-0.6245745682888542,46.0,1.7220800627943484,-0.0594254317111461,-0.5,0.0,Nathan,234,234,Patterson,Nathan,0.0008795074758135445,0.10368296703296695,31.737000000000002,7.033246507905193e-06,107.55000000000001,498.6842105263157,0.0005054640665595083,0.016041913080399116,1.7849293563579278,34.20511439864941
Phillips,2020,197464,40,42,1,1,1520,7,12,0.05,0.03092783505154635,0.03092783505154635,0.04,0.01,0.02769230769230765,0.0069230769230769,2,0,71,31.75,195.89999999999998,46.0,75.0,1,0,0,1,0.21649484536082475,-0.32640761300555116,0.48,1.0325138778747025,-0.2274385408406027,-5.0,-3.5,Nathaniel,332,332,Phillips,Nathaniel,0.0013157894736842105,0.03461538461538455,16.721649484536083,2.8604118993135013e-05,102.61999999999998,741.4634146341464,0.06578947368421052,1.100108518719479,3.500000000000005,27.219633478024956
Pinnock,2021,231065,45,44,6,1,7915,22,123,6.68,0.06826927012795557,0.011135857461024468,4.74,1.94,0.0542524130635991,0.0222103662567764,2,0,279,111.63333333333333,714.2666666666668,108.39999999999999,291.6666666666667,18,0,0,58,0.24856231167227702,-0.4621836646409212,79.31,1.40402147327458,0.009442688837668498,-1.0,0.16666666666666652,Ethan,104,104,Pinnock,Ethan,0.0008843967150979153,0.0764627793203755,50.87731513195616,8.158641283191103e-06,382.44,578.5818713450293,6.512494220161379e-05,0.0033133822073419354,3.130305551033116,96.83919788429122
Porro,2022,441164,50,48,6,11,4222,9,80,13.2,0.16294727091838485,0.23576280489896734,4.73,8.469999999999999,0.1144765686644481,0.18103356890459366,3,0,195,149.7,584.7,640.55,270.0,25,0,0,48,0.18144704792617233,-0.6554118494631034,77.84,1.8199766715839307,0.1078390339291228,14.0,2.5,Pedro,495,495,Porro,Pedro,0.004026527711984841,0.29551013756904176,155.24590774983702,6.286047477924973e-06,340.34999999999997,139.80132450331126,0.0003076033393418519,0.04775415964300695,0.45508518327310254,130.16960181858232
Quansah,2023,441428,40,40,2,0,1188,2,15,1.23,0.1515151515151515,0.0,1.04,0.19,0.0787878787878788,0.0143939393939393,1,0,49,49.4,331.6,58.8,104.0,5,0,0,13,0.1515151515151515,-0.3939393939393939,14.28,1.1363636363636362,,,,Jarell,333,333,Quansah,Jarell,0.0016835016835016834,0.09318181818181809,22.22060606060606,2.8630981011933395e-05,161.36,367.8018575851393,0.0,0.0,1.0,41.16074747474748
Ream,2011,82514,40,40,2,1,8247,16,163,1.6300000000000001,0.0181872280284152,0.01538461538461538,1.2,0.43000000000000005,0.0129876892178376,0.003593186298211,6,1,220,33.6,281.84000000000003,27.560000000000002,25.2,24,0,0,50,0.12960585450108505,-0.6869828685646139,88.08,1.84706302591262,0.0282542828588465,1.6500000000000004,0.8,Tim,253,253,Ream,Tim,0.0003637686431429611,0.0165808755160486,8.043890275826751,1.3199152508815713e-05,103.872,1781.2095032397408,0.0002819911962348535,0.0022683062412622913,3.860552216527372,23.992093440043266
Reguilón,2020,199249,55,55,2,16,5682,22,86,3.77,0.03134796238244513,0.26102006472867817,0.94,2.83,0.018503937007874,0.055708661417322836,16,1,267,105.2,406.73333333333335,401.8666666666666,242.0,27,0,0,18,0.34644289922915084,-0.42015852573102896,30.44,1.3968392135567234,-0.025587284255888798,-1.166666666666666,-0.3333333333333335,Sergio,496,496,Reguilón,Sergio,0.0031678986272439284,0.07421259842519684,104.66417853770491,7.882959424130546e-06,264.06,261.0013780431787,0.0009950211628563573,0.10414307263799254,1.1849548073102902,94.67872128678644
Richards,2022,427623,45,44,1,1,2534,5,49,1.53,0.02152080344332855,0.02152080344332855,1.31,0.22000000000000003,0.0850343782285253,0.008737543357374849,3,0,75,39.2,274.3,51.4,67.0,4,0,0,27,0.18766334921349476,-0.6990034685899906,44.349999999999994,1.9351720206884715,0.113637614931454,13.5,1.5,Chris,194,194,Richards,Chris,0.0007892659826361484,0.09377192158590016,16.99506456241033,1.5355369311987324e-05,123.63000000000001,717.8470254957507,0.0017937863241730644,0.030485514390489937,4.360045146726862,31.52444198339134
Robertson,2014,122798,45,42,11,62,22718,93,273,14.23,0.047780473195064496,0.2319355967744984,3.1399999999999997,11.09,0.01605732505863843,0.05199120463570244,32,1,1167,151.02222222222224,565.0222222222222,704.7666666666667,239.22222222222223,129,0,0,47,0.3516947062837818,-0.3042144314049319,59.42,1.1122307847961115,0.037674316409120764,0.35000000000000014,0.9750000000000001,Andrew,335,335,Robertson,Andrew,0.0032133110309006075,0.06804852969434087,164.96424842386594,4.559397007379191e-06,319.3222222222222,260.4379227330047,0.0002460877798285975,0.040595685645722385,1.2573274975658395,129.85113241607806
Robinson,2020,169528,45,44,0,8,8513,23,132,6.18,0.0,0.07454334023968093,0.75,5.43,0.006926224501775234,0.0507670487896969,18,1,254,125.23333333333333,610.1333333333333,479.9666666666667,160.0,14,0,0,72,0.23958177534139025,-0.45123250489968875,117.03999999999999,1.3676630375906118,-0.03386081011543025,8.0,1.3333333333333335,Antonee,255,255,Robinson,Antonee,0.0009397392223657935,0.057693273291472134,112.01569633540524,1.9579260136796865e-06,288.08666666666664,600.3526093088858,0.00017306431351119588,0.01938591958876549,3.2139930216577017,102.42391109569348
Roerslev Rasmussen,2021,226956,45,41,2,3,4308,11,79,3.49,0.039540522768370834,0.05473039618609237,1.33,2.16,0.023578794881523066,0.042697754630428,2,0,164,50.166666666666664,249.9333333333333,175.9333333333333,73.66666666666667,7,0,0,34,0.2365397984556057,-0.5421992590240098,55.38,1.5920379460156304,0.10877050035812501,-0.3333333333333339,1.3333333333333333,Mads,105,105,Roerslev Rasmussen,Mads,0.001160631383472609,0.06627654951195107,42.585568661296506,6.596995358881826e-06,121.84666666666666,507.4204946996466,0.0003223976065201692,0.01372948540870232,2.509149174305432,41.40394122702763
Romero,2021,221632,50,48,6,2,6997,20,112,7.18,0.07003242133743844,0.025391451544646632,4.75,2.4299999999999997,0.053989825217624736,0.0281109306103504,24,2,236,91.03333333333335,628.9333333333333,132.33333333333334,148.33333333333334,28,0,0,59,0.2581795257690047,-0.46547735949632624,86.66,1.4218729245098203,-0.0375109140214819,6.166666666666668,0.8333333333333335,Cristian,498,498,Romero,Cristian,0.0011433471487780477,0.08210075582797513,41.33563040399837,8.639902887491544e-06,281.0533333333333,460.935441370224,0.00011762830748745347,0.004862240243349252,2.705607286428588,72.7452735952414
Saliba,2022,462424,45,49,4,2,5835,30,54,3.83,0.0635828702190258,0.0317914351095129,2.61,1.22,0.03932494279176195,0.017804838182412498,8,0,281,86.8,613.1,126.44999999999999,127.0,27,0,0,65,0.4604445897352075,-0.15478914677999345,55.18,0.8474174566851912,0.0389996730957829,2.0,3.0,William,18,18,Saliba,William,0.0010282776349614395,0.05712978097417445,38.02497057862046,8.131891142439223e-06,264.79,593.5910478128179,0.0002809501734867321,0.010683122080891304,4.827763496143961,68.16832480975603
Santiago Costa dos Santos,2023,575476,45,45,0,2,2790,3,56,2.42,0.0,0.064516129032258,1.78,0.64,0.0574193548387096,0.0206451612903225,5,0,58,95.8,678.4,115.0,164.0,1,0,0,32,0.0967741935483871,-0.6838709677419356,42.99,1.8064516129032255,,,,Murillo,436,436,Santiago Costa dos Santos,Murillo,0.0007168458781362007,0.0780645161290321,39.41935483870968,6.233442418575659e-06,304.68,631.2217194570136,0.0011200716845878136,0.04415250317955833,1.5000000000000016,76.70406899641577
