,id,first_name,second_name,team,element_type,code,element_code,season,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
133,325,Caoimhin,Kelleher,12,1,200720,200720,2023,40,36,34,900,0,0,2,11,0,0,0,0,0,28,3,198,261.2,10.0,0,27.0,10,0.0,0.01,0.01,10.33
134,344,Scott,Carson,13,1,17601,17601,2006,50,50,139,3240,0,1,0,55,0,2,0,1,0,117,4,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
135,344,Scott,Carson,13,1,17601,17601,2007,55,55,113,3125,0,2,0,46,0,1,0,1,1,82,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
136,344,Scott,Carson,13,1,17601,17601,2008,50,44,110,3150,0,0,0,64,0,0,0,3,0,140,5,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
137,344,Scott,Carson,13,1,17601,17601,2010,40,40,72,2880,0,0,2,58,1,0,0,1,0,94,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
138,344,Scott,Carson,13,1,17601,17601,2019,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
139,344,Scott,Carson,13,1,17601,17601,2020,40,39,7,90,0,0,0,3,0,1,0,0,0,2,1,27,37.4,0.0,0,3.7,0,0.0,0.0,0.0,0.0
140,344,Scott,Carson,13,1,17601,17601,2021,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
141,344,Scott,Carson,13,1,17601,17601,2022,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
142,344,Scott,Carson,13,1,17601,17601,2023,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
143,347,Ederson,Santana de Moraes,13,1,121160,121160,2017,55,57,158,3195,0,0,16,26,0,2,0,1,0,58,10,666,546.2,10.0,0,55.6,0,0.0,0.0,0.0,0.0
144,347,Ederson,Santana de Moraes,13,1,121160,121160,2018,55,57,169,3420,0,1,20,23,0,0,0,2,0,58,6,700,535.2,33.0,0,56.8,0,0.0,0.0,0.0,0.0
145,347,Ederson,Santana de Moraes,13,1,121160,121160,2019,60,61,133,3071,0,0,16,31,0,0,0,3,1,68,2,645,608.6,16.0,0,62.3,0,0.0,0.0,0.0,0.0
146,347,Ederson,Santana de Moraes,13,1,121160,121160,2020,60,61,160,3240,0,1,19,28,0,1,0,3,0,66,3,696,586.0,10.0,0,59.6,0,0.0,0.0,0.0,0.0
147,347,Ederson,Santana de Moraes,13,1,121160,121160,2021,60,62,155,3330,0,0,20,26,0,0,0,3,0,60,4,701,561.2,0.0,0,56.1,0,0.0,0.0,0.0,0.0
148,347,Ederson,Santana de Moraes,13,1,121160,121160,2022,55,54,121,3150,0,1,11,32,0,0,0,3,0,46,8,581,508.4,13.1,0,52.1,35,0.0,0.22,0.22,28.08
149,347,Ederson,Santana de Moraes,13,1,121160,121160,2023,55,55,112,2785,0,0,11,27,0,0,0,5,0,57,5,569,551.8,10.0,0,56.0,33,0.0,0.03,0.03,27.43
150,358,Stefan,Ortega Moreno,13,1,88248,88248,2022,40,37,23,270,0,0,2,1,0,0,0,0,0,14,5,90,116.8,0.0,0,11.7,3,0.0,0.0,0.0,4.12
151,358,Stefan,Ortega Moreno,13,1,88248,88248,2023,40,36,22,632,0,0,1,7,0,0,0,0,0,20,2,114,171.2,0.0,0,17.3,5,0.0,0.0,0.0,7.17
152,367,Altay,Bayindir,14,1,451302,451302,2023,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
153,374,Tom,Heaton,14,1,21205,21205,2006,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
154,374,Tom,Heaton,14,1,21205,21205,2007,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
155,374,Tom,Heaton,14,1,21205,21205,2014,45,47,150,3420,0,0,10,53,0,2,0,1,0,127,11,615,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
156,374,Tom,Heaton,14,1,21205,21205,2016,45,51,149,3150,0,0,10,48,0,1,0,1,0,142,21,741,1001.6,30.3,0,103.2,0,0.0,0.0,0.0,0.0
157,374,Tom,Heaton,14,1,21205,21205,2017,50,47,8,305,0,0,0,4,0,0,0,0,0,8,0,48,53.4,0.0,0,5.3,0,0.0,0.0,0.0,0.0
158,374,Tom,Heaton,14,1,21205,21205,2018,50,48,58,1710,0,0,4,27,0,0,0,3,0,63,4,323,442.8,20.1,4,46.6,0,0.0,0.0,0.0,0.0
159,374,Tom,Heaton,14,1,21205,21205,2019,45,43,59,1794,0,0,4,35,1,0,0,0,0,67,3,346,507.4,0.3,0,50.7,0,0.0,0.0,0.0,0.0
160,374,Tom,Heaton,14,1,21205,21205,2020,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
161,374,Tom,Heaton,14,1,21205,21205,2021,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
162,374,Tom,Heaton,14,1,21205,21205,2022,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
163,374,Tom,Heaton,14,1,21205,21205,2023,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
164,383,André,Onana,14,1,202641,202641,2023,50,50,133,3420,0,0,9,58,0,0,0,5,0,149,10,741,1167.8,33.2,0,120.2,38,0.0,0.08,0.08,69.64
165,396,Martin,Dúbravka,15,1,67089,67089,2017,45,45,53,1080,0,0,4,11,0,1,0,0,0,26,5,215,234.6,0.0,0,23.3,0,0.0,0.0,0.0,0.0
166,396,Martin,Dúbravka,15,1,67089,67089,2018,50,50,131,3420,0,0,11,48,0,0,0,1,0,96,10,647,783.6,0.0,0,78.4,0,0.0,0.0,0.0,0.0
167,396,Martin,Dúbravka,15,1,67089,67089,2019,50,51,143,3420,0,0,11,58,0,0,0,0,0,139,7,719,1019.0,0.0,0,102.0,0,0.0,0.0,0.0,0.0
168,396,Martin,Dúbravka,15,1,67089,67089,2020,50,48,48,1170,0,0,3,19,0,0,0,0,0,45,6,255,346.8,0.0,0,34.6,0,0.0,0.0,0.0,0.0
169,396,Martin,Dúbravka,15,1,67089,67089,2021,45,44,96,2340,0,0,8,35,0,0,0,1,0,73,9,465,590.8,20.0,0,61.1,0,0.0,0.0,0.0,0.0
170,396,Martin,Dúbravka,15,1,67089,67089,2022,45,41,11,156,0,0,1,1,0,0,0,0,0,10,1,49,54.0,0.0,0,5.4,1,0.0,0.0,0.0,3.33
171,396,Martin,Dúbravka,15,1,67089,67089,2023,40,43,75,1984,0,0,4,42,0,1,0,1,0,88,3,426,661.0,10.0,0,67.2,22,0.0,0.0,0.0,44.34
172,412,Odysseas,Vlachodimos,15,1,111452,111452,2023,45,45,12,450,0,0,1,12,0,0,0,0,0,10,0,79,101.8,10.0,0,11.2,5,0.0,0.01,0.01,7.48
173,413,Nick,Pope,15,1,98747,98747,2016,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
174,413,Nick,Pope,15,1,98747,98747,2017,45,50,152,3114,0,0,11,35,0,1,0,3,0,113,19,701,862.4,40.0,0,90.1,0,0.0,0.0,0.0,0.0
175,413,Nick,Pope,15,1,98747,98747,2018,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
176,413,Nick,Pope,15,1,98747,98747,2019,45,52,170,3420,0,0,15,50,0,1,0,1,0,120,23,789,900.0,30.3,2,93.1,0,0.0,0.0,0.0,0.0
177,413,Nick,Pope,15,1,98747,98747,2020,55,55,144,2880,0,0,11,37,0,0,0,1,0,114,20,652,846.6,20.0,2,86.8,0,0.0,0.0,0.0,0.0
178,413,Nick,Pope,15,1,98747,98747,2021,55,53,130,3240,0,0,9,47,0,0,0,1,0,120,12,683,902.8,20.0,0,92.4,0,0.0,0.0,0.0,0.0
179,413,Nick,Pope,15,1,98747,98747,2022,50,54,157,3261,0,0,14,32,0,2,0,3,1,87,14,678,709.6,20.0,0,72.9,37,0.0,0.01,0.01,39.44
180,413,Nick,Pope,15,1,98747,98747,2023,55,53,57,1345,0,0,6,16,0,0,0,1,0,43,1,279,323.0,0.0,4,32.7,15,0.02,0.0,0.02,15.92
181,414,John,Ruddy,15,1,19236,19236,2006,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
182,414,John,Ruddy,15,1,19236,19236,2007,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
183,414,John,Ruddy,15,1,19236,19236,2008,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
184,414,John,Ruddy,15,1,19236,19236,2011,40,42,97,3319,0,0,3,65,0,1,0,1,1,140,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
185,414,John,Ruddy,15,1,19236,19236,2012,45,44,67,1341,0,0,6,21,0,1,0,0,0,54,2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
186,414,John,Ruddy,15,1,19236,19236,2013,50,51,135,3420,0,0,12,62,0,0,0,2,0,125,8,186,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
187,414,John,Ruddy,15,1,19236,19236,2015,45,41,69,2430,0,0,3,44,0,0,0,0,0,69,1,409,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
188,414,John,Ruddy,15,1,19236,19236,2018,45,42,7,90,0,0,1,0,0,0,0,0,0,3,0,25,26.6,0.0,0,2.7,0,0.0,0.0,0.0,0.0
189,414,John,Ruddy,15,1,19236,19236,2019,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
190,414,John,Ruddy,15,1,19236,19236,2020,45,43,4,91,0,0,0,1,0,0,0,0,0,3,0,19,25.4,0.0,0,2.5,0,0.0,0.0,0.0,0.0
191,414,John,Ruddy,15,1,19236,19236,2021,45,43,3,135,0,0,0,3,0,0,0,0,0,4,0,20,34.2,0.0,0,3.4,0,0.0,0.0,0.0,0.0
192,443,Matz,Sels,16,1,85633,85633,2023,45,45,34,1440,0,0,1,27,0,0,0,1,0,37,1,206,293.2,10.0,0,30.3,16,0.0,0.09,0.09,20.5
193,14,Aaron,Ramsdale,17,1,225321,225321,2016,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
194,14,Aaron,Ramsdale,17,1,225321,225321,2017,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
195,14,Aaron,Ramsdale,17,1,225321,225321,2019,45,44,126,3330,0,1,5,62,0,1,0,0,0,128,13,680,973.8,24.0,0,99.7,0,0.0,0.0,0.0,0.0
196,14,Aaron,Ramsdale,17,1,225321,225321,2020,50,46,123,3420,0,0,5,63,0,0,0,1,0,146,12,685,1023.0,20.0,4,104.7,0,0.0,0.0,0.0,0.0
197,14,Aaron,Ramsdale,17,1,225321,225321,2021,45,51,135,3060,0,0,12,39,0,0,0,1,0,90,14,641,690.2,1.0,0,69.0,0,0.0,0.0,0.0,0.0
198,14,Aaron,Ramsdale,17,1,225321,225321,2022,50,48,143,3420,0,0,14,43,0,0,0,1,0,94,9,664,764.8,0.0,0,76.5,38,0.0,0.02,0.02,42.31
199,14,Aaron,Ramsdale,17,1,225321,225321,2023,50,45,20,540,0,0,2,5,0,0,0,0,0,9,0,90,73.2,0.0,0,7.3,6,0.0,0.01,0.01,5.81
200,454,Gavin,Bazunu,17,1,456350,456350,2022,45,44,84,2880,0,0,4,56,0,1,0,0,0,69,3,485,633.0,10.0,0,64.2,32,0.0,0.05,0.05,46.75
201,465,Mateusz,Lis,17,1,200428,200428,2022,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
202,469,Alex,McCarthy,17,1,58376,58376,2012,40,40,48,1170,0,0,2,23,0,0,0,0,0,74,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
203,469,Alex,McCarthy,17,1,58376,58376,2014,40,40,4,237,0,0,0,8,0,0,0,0,0,11,0,31,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
204,469,Alex,McCarthy,17,1,58376,58376,2015,40,38,20,630,0,0,0,9,0,0,0,0,0,32,0,121,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
205,469,Alex,McCarthy,17,1,58376,58376,2016,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
206,469,Alex,McCarthy,17,1,58376,58376,2017,45,44,52,1620,0,0,4,26,0,0,0,2,0,42,3,278,280.8,0.0,0,28.1,0,0.0,0.0,0.0,0.0
207,469,Alex,McCarthy,17,1,58376,58376,2018,45,43,73,2250,0,0,4,44,0,0,0,1,0,78,6,414,585.2,0.0,0,58.6,0,0.0,0.0,0.0,0.0
208,469,Alex,McCarthy,17,1,58376,58376,2019,45,45,104,2520,0,0,7,35,0,1,0,0,0,79,8,491,652.0,10.0,0,66.0,0,0.0,0.0,0.0,0.0
209,469,Alex,McCarthy,17,1,58376,58376,2020,45,44,94,2700,0,0,7,57,0,0,0,2,0,93,8,527,741.2,0.0,0,74.0,0,0.0,0.0,0.0,0.0
210,469,Alex,McCarthy,17,1,58376,58376,2021,45,43,55,1530,0,0,5,27,0,0,0,1,0,44,3,286,334.4,10.0,0,34.5,0,0.0,0.0,0.0,0.0
211,469,Alex,McCarthy,17,1,58376,58376,2022,45,43,8,540,0,0,0,17,0,0,0,0,0,14,0,83,106.2,0.0,0,10.6,6,0.0,0.0,0.0,15.16
212,479,Brandon,Austin,18,1,214572,214572,2019,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
213,479,Brandon,Austin,18,1,214572,214572,2021,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
214,479,Brandon,Austin,18,1,214572,214572,2022,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
215,479,Brandon,Austin,18,1,214572,214572,2023,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
216,488,Fraser,Forster,18,1,40383,40383,2007,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
217,488,Fraser,Forster,18,1,40383,40383,2008,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
218,488,Fraser,Forster,18,1,40383,40383,2011,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
219,488,Fraser,Forster,18,1,40383,40383,2014,50,53,118,2623,0,0,13,21,0,0,0,1,0,61,0,442,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
220,488,Fraser,Forster,18,1,40383,40383,2015,50,49,68,1620,0,0,6,17,0,0,0,0,0,52,3,310,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
221,488,Fraser,Forster,18,1,40383,40383,2016,50,50,134,3420,0,0,14,48,0,1,0,3,0,76,4,625,553.6,10.0,0,56.4,0,0.0,0.0,0.0,0.0
222,488,Fraser,Forster,18,1,40383,40383,2017,50,46,73,1800,0,0,4,30,0,1,0,0,0,69,6,351,488.2,0.0,0,48.9,0,0.0,0.0,0.0,0.0
223,488,Fraser,Forster,18,1,40383,40383,2018,45,42,2,90,0,0,0,3,0,0,0,0,0,3,0,13,22.2,0.0,0,2.2,0,0.0,0.0,0.0,0.0
224,488,Fraser,Forster,18,1,40383,40383,2019,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
225,488,Fraser,Forster,18,1,40383,40383,2020,40,40,30,720,0,0,2,11,0,1,0,0,0,20,0,147,191.0,0.0,0,19.1,0,0.0,0.0,0.0,0.0
226,488,Fraser,Forster,18,1,40383,40383,2021,45,44,57,1710,0,0,3,35,0,0,0,1,0,68,6,330,559.8,0.0,0,56.2,0,0.0,0.0,0.0,0.0
227,488,Fraser,Forster,18,1,40383,40383,2022,40,39,40,1215,0,0,3,24,0,1,0,1,0,32,1,222,267.8,0.0,0,26.9,13,0.0,0.0,0.0,19.21
228,488,Fraser,Forster,18,1,40383,40383,2023,40,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
229,508,Guglielmo,Vicario,18,1,184254,184254,2023,50,53,112,3420,0,0,7,61,0,0,0,2,0,110,9,730,974.2,0.0,0,97.4,38,0.0,0.0,0.0,63.58
230,510,Alfie,Whiteman,18,1,175941,175941,2017,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
231,510,Alfie,Whiteman,18,1,175941,175941,2018,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
232,510,Alfie,Whiteman,18,1,175941,175941,2019,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
233,510,Alfie,Whiteman,18,1,175941,175941,2023,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
234,513,Alphonse,Areola,19,1,84182,84182,2020,45,45,124,3240,0,0,9,48,0,0,0,2,0,116,9,637,876.2,0.0,0,87.4,0,0.0,0.0,0.0,0.0
235,513,Alphonse,Areola,19,1,84182,84182,2021,50,47,2,90,0,0,0,1,0,0,0,0,0,2,0,11,20.4,0.0,0,2.0,0,0.0,0.0,0.0,0.0
236,513,Alphonse,Areola,19,1,84182,84182,2022,45,43,7,307,0,0,0,7,0,0,0,0,0,9,0,42,69.4,0.0,0,6.8,2,0.0,0.0,0.0,7.63
237,513,Alphonse,Areola,19,1,84182,84182,2023,40,42,116,2700,0,0,4,53,1,2,0,1,0,138,11,598,1023.2,0.0,0,102.4,31,0.0,0.0,0.0,54.72
238,521,Łukasz,Fabiański,19,1,37096,37096,2007,50,46,15,248,0,0,0,2,0,0,0,0,0,8,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
239,521,Łukasz,Fabiański,19,1,37096,37096,2008,50,46,20,463,0,0,0,10,0,0,0,0,0,18,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
240,521,Łukasz,Fabiański,19,1,37096,37096,2009,50,49,15,360,0,0,0,5,0,0,0,1,0,11,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
241,521,Łukasz,Fabiański,19,1,37096,37096,2010,50,45,55,1260,0,1,5,14,0,0,0,0,0,33,2,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
242,521,Łukasz,Fabiański,19,1,37096,37096,2011,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
243,521,Łukasz,Fabiański,19,1,37096,37096,2012,45,42,13,360,0,0,1,3,0,0,0,0,0,7,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
244,521,Łukasz,Fabiański,19,1,37096,37096,2013,45,42,7,90,0,0,1,0,0,0,0,0,0,5,0,8,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
245,521,Łukasz,Fabiański,19,1,37096,37096,2014,50,53,151,3307,0,0,13,47,0,0,0,0,1,137,9,626,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
246,521,Łukasz,Fabiański,19,1,37096,37096,2015,50,47,123,3330,0,1,9,51,0,0,0,1,0,114,4,686,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
247,521,Łukasz,Fabiański,19,1,37096,37096,2016,50,48,116,3330,0,0,8,69,0,1,0,1,0,117,8,650,780.4,0.1,0,78.1,0,0.0,0.0,0.0,0.0
248,521,Łukasz,Fabiański,19,1,37096,37096,2017,45,47,157,3420,0,0,9,56,0,3,0,0,0,137,14,772,1087.8,10.0,0,109.9,0,0.0,0.0,0.0,0.0
249,521,Łukasz,Fabiański,19,1,37096,37096,2018,45,47,143,3420,0,0,7,55,0,1,0,0,0,148,15,742,1136.0,20.0,0,115.5,0,0.0,0.0,0.0,0.0
250,521,Łukasz,Fabiański,19,1,37096,37096,2019,50,49,83,2117,0,0,5,34,0,1,0,1,0,72,5,414,531.2,0.0,0,53.2,0,0.0,0.0,0.0,0.0
251,521,Łukasz,Fabiański,19,1,37096,37096,2020,50,50,133,3150,0,0,10,44,0,1,0,2,0,102,11,634,745.2,0.0,0,74.4,0,0.0,0.0,0.0,0.0
252,521,Łukasz,Fabiański,19,1,37096,37096,2021,50,50,136,3330,0,0,8,50,0,3,0,2,0,114,9,661,918.6,0.0,0,91.8,0,0.0,0.0,0.0,0.0
253,521,Łukasz,Fabiański,19,1,37096,37096,2022,50,49,127,3111,0,0,9,48,0,1,0,1,0,109,10,622,772.0,0.0,0,77.0,36,0.0,0.0,0.0,45.55
254,521,Łukasz,Fabiański,19,1,37096,37096,2023,45,42,24,721,0,0,1,21,0,0,0,0,0,33,1,152,245.6,0.0,0,24.6,7,0.0,0.0,0.0,17.0
255,522,Wes,Foderingham,19,1,82143,82143,2020,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
256,522,Wes,Foderingham,19,1,82143,82143,2023,45,44,70,2648,0,0,1,79,1,0,0,2,0,133,7,531,966.0,10.0,0,97.7,29,0.0,0.05,0.05,62.03
257,204,Sam,Johnstone,20,1,101982,101982,2012,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
258,204,Sam,Johnstone,20,1,101982,101982,2013,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
259,204,Sam,Johnstone,20,1,101982,101982,2015,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
260,204,Sam,Johnstone,20,1,101982,101982,2020,45,46,140,3330,0,1,6,74,0,1,0,1,0,166,19,768,1213.6,10.0,0,122.4,0,0.0,0.0,0.0,0.0
261,204,Sam,Johnstone,20,1,101982,101982,2022,45,44,36,810,0,0,3,10,0,0,0,1,0,26,5,159,177.4,0.0,0,17.8,9,0.0,0.0,0.0,8.81
262,204,Sam,Johnstone,20,1,101982,101982,2023,45,43,68,1796,0,0,6,27,0,0,0,1,0,41,7,310,321.4,0.0,0,32.2,20,0.0,0.0,0.0,27.17
263,536,Daniel,Bentley,20,1,79602,79602,2022,40,40,6,180,0,0,0,3,0,0,0,0,0,11,0,45,70.2,0.0,0,7.0,2,0.0,0.0,0.0,4.66
264,536,Daniel,Bentley,20,1,79602,79602,2023,40,39,18,382,0,0,2,7,0,0,0,0,0,8,1,73,70.8,0.0,0,7.1,3,0.0,0.0,0.0,7.79
265,554,José,Malheiro de Sá,20,1,149065,149065,2021,50,52,146,3285,0,1,11,40,1,0,0,3,0,121,11,722,947.0,30.0,0,97.5,0,0.0,0.0,0.0,0.0
266,554,José,Malheiro de Sá,20,1,149065,149065,2022,50,50,148,3240,0,0,11,55,0,2,0,2,0,108,18,683,862.2,0.0,0,86.4,36,0.0,0.0,0.0,54.63
267,554,José,Malheiro de Sá,20,1,149065,149065,2023,50,50,107,3037,0,1,4,58,0,0,0,1,0,134,8,622,1003.4,11.0,0,101.6,35,0.0,0.0,0.0,59.38
268,556,Tom,King,20,1,138001,138001,2023,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
